from	to	combined_score
9606.ENSP00000278412	9606.ENSP00000362937	427
9606.ENSP00000305480	9606.ENSP00000362937	483
9606.ENSP00000305480	9606.ENSP00000362937	483
9606.ENSP00000307288	9606.ENSP00000362937	731
9606.ENSP00000307288	9606.ENSP00000362937	731
9606.ENSP00000323580	9606.ENSP00000362937	466
9606.ENSP00000323580	9606.ENSP00000362937	466
9606.ENSP00000339883	9606.ENSP00000362937	427
9606.ENSP00000339883	9606.ENSP00000362937	427
9606.ENSP00000349961	9606.ENSP00000362937	500
9606.ENSP00000349961	9606.ENSP00000362937	500
9606.ENSP00000356448	9606.ENSP00000362937	428
9606.ENSP00000356448	9606.ENSP00000362937	428
9606.ENSP00000281142	9606.ENSP00000362962	535
9606.ENSP00000281142	9606.ENSP00000362962	535
9606.ENSP00000287482	9606.ENSP00000362962	455
9606.ENSP00000287482	9606.ENSP00000362962	455
9606.ENSP00000355812	9606.ENSP00000362962	858
9606.ENSP00000355812	9606.ENSP00000362962	858
9606.ENSP00000362937	9606.ENSP00000362962	452
9606.ENSP00000362937	9606.ENSP00000362962	452
9606.ENSP00000055077	9606.ENSP00000363286	745
9606.ENSP00000055077	9606.ENSP00000363286	745
9606.ENSP00000209728	9606.ENSP00000363286	929
9606.ENSP00000209728	9606.ENSP00000363286	929
9606.ENSP00000219097	9606.ENSP00000363286	915
9606.ENSP00000219097	9606.ENSP00000363286	915
9606.ENSP00000260810	9606.ENSP00000363286	604
9606.ENSP00000260810	9606.ENSP00000363286	604
9606.ENSP00000263274	9606.ENSP00000363286	712
9606.ENSP00000263274	9606.ENSP00000363286	712
9606.ENSP00000263681	9606.ENSP00000363286	972
9606.ENSP00000263681	9606.ENSP00000363286	972
9606.ENSP00000264926	9606.ENSP00000363286	688
9606.ENSP00000264926	9606.ENSP00000363286	688
9606.ENSP00000265056	9606.ENSP00000363286	976
9606.ENSP00000265056	9606.ENSP00000363286	976
9606.ENSP00000265140	9606.ENSP00000363286	573
9606.ENSP00000265140	9606.ENSP00000363286	573
9606.ENSP00000265465	9606.ENSP00000363286	981
9606.ENSP00000265465	9606.ENSP00000363286	981
9606.ENSP00000286398	9606.ENSP00000363286	452
9606.ENSP00000286398	9606.ENSP00000363286	452
9606.ENSP00000287394	9606.ENSP00000363286	453
9606.ENSP00000287394	9606.ENSP00000363286	453
9606.ENSP00000305480	9606.ENSP00000363286	813
9606.ENSP00000305480	9606.ENSP00000363286	813
9606.ENSP00000307288	9606.ENSP00000363286	977
9606.ENSP00000307288	9606.ENSP00000363286	977
9606.ENSP00000310356	9606.ENSP00000363286	914
9606.ENSP00000310356	9606.ENSP00000363286	914
9606.ENSP00000315644	9606.ENSP00000363286	484
9606.ENSP00000315644	9606.ENSP00000363286	484
9606.ENSP00000317039	9606.ENSP00000363286	910
9606.ENSP00000317039	9606.ENSP00000363286	910
9606.ENSP00000322570	9606.ENSP00000363286	999
9606.ENSP00000322570	9606.ENSP00000363286	999
9606.ENSP00000325863	9606.ENSP00000363286	902
9606.ENSP00000325863	9606.ENSP00000363286	902
9606.ENSP00000342434	9606.ENSP00000363286	785
9606.ENSP00000342434	9606.ENSP00000363286	785
9606.ENSP00000343526	9606.ENSP00000363286	675
9606.ENSP00000343526	9606.ENSP00000363286	675
9606.ENSP00000351185	9606.ENSP00000363286	926
9606.ENSP00000351185	9606.ENSP00000363286	926
9606.ENSP00000353793	9606.ENSP00000363286	623
9606.ENSP00000353793	9606.ENSP00000363286	623
9606.ENSP00000355759	9606.ENSP00000363286	647
9606.ENSP00000355759	9606.ENSP00000363286	647
9606.ENSP00000362041	9606.ENSP00000363286	404
9606.ENSP00000362041	9606.ENSP00000363286	404
9606.ENSP00000216297	9606.ENSP00000363745	767
9606.ENSP00000216297	9606.ENSP00000363745	767
9606.ENSP00000244537	9606.ENSP00000363745	462
9606.ENSP00000244537	9606.ENSP00000363745	462
9606.ENSP00000255674	9606.ENSP00000363745	507
9606.ENSP00000255674	9606.ENSP00000363745	507
9606.ENSP00000265866	9606.ENSP00000363745	786
9606.ENSP00000265866	9606.ENSP00000363745	786
9606.ENSP00000266735	9606.ENSP00000363745	946
9606.ENSP00000266735	9606.ENSP00000363745	946
9606.ENSP00000278412	9606.ENSP00000363745	685
9606.ENSP00000278412	9606.ENSP00000363745	685
9606.ENSP00000300413	9606.ENSP00000363745	867
9606.ENSP00000300413	9606.ENSP00000363745	867
9606.ENSP00000300738	9606.ENSP00000363745	450
9606.ENSP00000300738	9606.ENSP00000363745	450
9606.ENSP00000313199	9606.ENSP00000363745	938
9606.ENSP00000313199	9606.ENSP00000363745	938
9606.ENSP00000325376	9606.ENSP00000363745	998
9606.ENSP00000325376	9606.ENSP00000363745	998
9606.ENSP00000361433	9606.ENSP00000363745	531
9606.ENSP00000361433	9606.ENSP00000363745	531
9606.ENSP00000262551	9606.ENSP00000364700	964
9606.ENSP00000262551	9606.ENSP00000364700	964
9606.ENSP00000262915	9606.ENSP00000364700	900
9606.ENSP00000262915	9606.ENSP00000364700	900
9606.ENSP00000344758	9606.ENSP00000364700	459
9606.ENSP00000344758	9606.ENSP00000364700	459
9606.ENSP00000209728	9606.ENSP00000365107	465
9606.ENSP00000209728	9606.ENSP00000365107	465
9606.ENSP00000245960	9606.ENSP00000365107	486
9606.ENSP00000245960	9606.ENSP00000365107	486
9606.ENSP00000288840	9606.ENSP00000365280	641
9606.ENSP00000288840	9606.ENSP00000365280	641
9606.ENSP00000304676	9606.ENSP00000365280	411
9606.ENSP00000304676	9606.ENSP00000365280	411
9606.ENSP00000343526	9606.ENSP00000365280	491
9606.ENSP00000343526	9606.ENSP00000365280	491
9606.ENSP00000358815	9606.ENSP00000365280	477
9606.ENSP00000358815	9606.ENSP00000365280	477
9606.ENSP00000281142	9606.ENSP00000365782	625
9606.ENSP00000281142	9606.ENSP00000365782	625
9606.ENSP00000281453	9606.ENSP00000365782	404
9606.ENSP00000281453	9606.ENSP00000365782	404
9606.ENSP00000287380	9606.ENSP00000365782	466
9606.ENSP00000287380	9606.ENSP00000365782	466
9606.ENSP00000216024	9606.ENSP00000366618	609
9606.ENSP00000216024	9606.ENSP00000366618	609
9606.ENSP00000216297	9606.ENSP00000366618	411
9606.ENSP00000216297	9606.ENSP00000366618	411
9606.ENSP00000243326	9606.ENSP00000366618	600
9606.ENSP00000243326	9606.ENSP00000366618	600
9606.ENSP00000244537	9606.ENSP00000366618	698
9606.ENSP00000244537	9606.ENSP00000366618	698
9606.ENSP00000255120	9606.ENSP00000366618	411
9606.ENSP00000255120	9606.ENSP00000366618	411
9606.ENSP00000264010	9606.ENSP00000366618	606
9606.ENSP00000264010	9606.ENSP00000366618	606
9606.ENSP00000273853	9606.ENSP00000366618	699
9606.ENSP00000273853	9606.ENSP00000366618	699
9606.ENSP00000281453	9606.ENSP00000366618	614
9606.ENSP00000281453	9606.ENSP00000366618	614
9606.ENSP00000286398	9606.ENSP00000366618	674
9606.ENSP00000286398	9606.ENSP00000366618	674
9606.ENSP00000289316	9606.ENSP00000366618	564
9606.ENSP00000289316	9606.ENSP00000366618	564
9606.ENSP00000290130	9606.ENSP00000366618	600
9606.ENSP00000290130	9606.ENSP00000366618	600
9606.ENSP00000299821	9606.ENSP00000366618	603
9606.ENSP00000299821	9606.ENSP00000366618	603
9606.ENSP00000320147	9606.ENSP00000366618	625
9606.ENSP00000320147	9606.ENSP00000366618	625
9606.ENSP00000321744	9606.ENSP00000366618	692
9606.ENSP00000321744	9606.ENSP00000366618	692
9606.ENSP00000322570	9606.ENSP00000366618	516
9606.ENSP00000322570	9606.ENSP00000366618	516
9606.ENSP00000323421	9606.ENSP00000366618	652
9606.ENSP00000323421	9606.ENSP00000366618	652
9606.ENSP00000325863	9606.ENSP00000366618	615
9606.ENSP00000325863	9606.ENSP00000366618	615
9606.ENSP00000332790	9606.ENSP00000366618	919
9606.ENSP00000332790	9606.ENSP00000366618	919
9606.ENSP00000339566	9606.ENSP00000366618	579
9606.ENSP00000339566	9606.ENSP00000366618	579
9606.ENSP00000342434	9606.ENSP00000366618	914
9606.ENSP00000342434	9606.ENSP00000366618	914
9606.ENSP00000347168	9606.ENSP00000366618	706
9606.ENSP00000347168	9606.ENSP00000366618	706
9606.ENSP00000348527	9606.ENSP00000366618	600
9606.ENSP00000348527	9606.ENSP00000366618	600
9606.ENSP00000349961	9606.ENSP00000366618	646
9606.ENSP00000349961	9606.ENSP00000366618	646
9606.ENSP00000352252	9606.ENSP00000366618	727
9606.ENSP00000352252	9606.ENSP00000366618	727
9606.ENSP00000352516	9606.ENSP00000366618	665
9606.ENSP00000352516	9606.ENSP00000366618	665
9606.ENSP00000354720	9606.ENSP00000366618	692
9606.ENSP00000354720	9606.ENSP00000366618	692
9606.ENSP00000358160	9606.ENSP00000366618	712
9606.ENSP00000358160	9606.ENSP00000366618	712
9606.ENSP00000360133	9606.ENSP00000366618	600
9606.ENSP00000360133	9606.ENSP00000366618	600
9606.ENSP00000362018	9606.ENSP00000366618	637
9606.ENSP00000362018	9606.ENSP00000366618	637
9606.ENSP00000209728	9606.ENSP00000366956	515
9606.ENSP00000209728	9606.ENSP00000366956	515
9606.ENSP00000209875	9606.ENSP00000366956	604
9606.ENSP00000209875	9606.ENSP00000366956	604
9606.ENSP00000216297	9606.ENSP00000366956	934
9606.ENSP00000216297	9606.ENSP00000366956	934
9606.ENSP00000244537	9606.ENSP00000366956	979
9606.ENSP00000244537	9606.ENSP00000366956	979
9606.ENSP00000244573	9606.ENSP00000366956	448
9606.ENSP00000244573	9606.ENSP00000366956	448
9606.ENSP00000255120	9606.ENSP00000366956	645
9606.ENSP00000255120	9606.ENSP00000366956	645
9606.ENSP00000264010	9606.ENSP00000366956	446
9606.ENSP00000264010	9606.ENSP00000366956	446
9606.ENSP00000265056	9606.ENSP00000366956	891
9606.ENSP00000265056	9606.ENSP00000366956	891
9606.ENSP00000273853	9606.ENSP00000366956	462
9606.ENSP00000273853	9606.ENSP00000366956	462
9606.ENSP00000278412	9606.ENSP00000366956	911
9606.ENSP00000278412	9606.ENSP00000366956	911
9606.ENSP00000278612	9606.ENSP00000366956	463
9606.ENSP00000278612	9606.ENSP00000366956	463
9606.ENSP00000287394	9606.ENSP00000366956	882
9606.ENSP00000287394	9606.ENSP00000366956	882
9606.ENSP00000289316	9606.ENSP00000366956	593
9606.ENSP00000289316	9606.ENSP00000366956	593
9606.ENSP00000290130	9606.ENSP00000366956	424
9606.ENSP00000290130	9606.ENSP00000366956	424
9606.ENSP00000301280	9606.ENSP00000366956	460
9606.ENSP00000301280	9606.ENSP00000366956	460
9606.ENSP00000307288	9606.ENSP00000366956	440
9606.ENSP00000307288	9606.ENSP00000366956	440
9606.ENSP00000320147	9606.ENSP00000366956	601
9606.ENSP00000320147	9606.ENSP00000366956	601
9606.ENSP00000321744	9606.ENSP00000366956	937
9606.ENSP00000321744	9606.ENSP00000366956	937
9606.ENSP00000332790	9606.ENSP00000366956	521
9606.ENSP00000332790	9606.ENSP00000366956	521
9606.ENSP00000339566	9606.ENSP00000366956	566
9606.ENSP00000339566	9606.ENSP00000366956	566
9606.ENSP00000340271	9606.ENSP00000366956	603
9606.ENSP00000340271	9606.ENSP00000366956	603
9606.ENSP00000342434	9606.ENSP00000366956	435
9606.ENSP00000342434	9606.ENSP00000366956	435
9606.ENSP00000346997	9606.ENSP00000366956	550
9606.ENSP00000346997	9606.ENSP00000366956	550
9606.ENSP00000347168	9606.ENSP00000366956	980
9606.ENSP00000347168	9606.ENSP00000366956	980
9606.ENSP00000348924	9606.ENSP00000366956	936
9606.ENSP00000348924	9606.ENSP00000366956	936
9606.ENSP00000352252	9606.ENSP00000366956	994
9606.ENSP00000352252	9606.ENSP00000366956	994
9606.ENSP00000352516	9606.ENSP00000366956	676
9606.ENSP00000352516	9606.ENSP00000366956	676
9606.ENSP00000355759	9606.ENSP00000366956	485
9606.ENSP00000355759	9606.ENSP00000366956	485
9606.ENSP00000358160	9606.ENSP00000366956	994
9606.ENSP00000358160	9606.ENSP00000366956	994
9606.ENSP00000362018	9606.ENSP00000366956	424
9606.ENSP00000362018	9606.ENSP00000366956	424
9606.ENSP00000366618	9606.ENSP00000366956	619
9606.ENSP00000366618	9606.ENSP00000366956	619
9606.ENSP00000216297	9606.ENSP00000366962	877
9606.ENSP00000216297	9606.ENSP00000366962	877
9606.ENSP00000244537	9606.ENSP00000366962	964
9606.ENSP00000244537	9606.ENSP00000366962	964
9606.ENSP00000244573	9606.ENSP00000366962	427
9606.ENSP00000244573	9606.ENSP00000366962	427
9606.ENSP00000278412	9606.ENSP00000366962	856
9606.ENSP00000278412	9606.ENSP00000366962	856
9606.ENSP00000289316	9606.ENSP00000366962	840
9606.ENSP00000289316	9606.ENSP00000366962	840
9606.ENSP00000321744	9606.ENSP00000366962	928
9606.ENSP00000321744	9606.ENSP00000366962	928
9606.ENSP00000332790	9606.ENSP00000366962	664
9606.ENSP00000332790	9606.ENSP00000366962	664
9606.ENSP00000339566	9606.ENSP00000366962	825
9606.ENSP00000339566	9606.ENSP00000366962	825
9606.ENSP00000347168	9606.ENSP00000366962	939
9606.ENSP00000347168	9606.ENSP00000366962	939
9606.ENSP00000348924	9606.ENSP00000366962	953
9606.ENSP00000348924	9606.ENSP00000366962	953
9606.ENSP00000352252	9606.ENSP00000366962	962
9606.ENSP00000352252	9606.ENSP00000366962	962
9606.ENSP00000358160	9606.ENSP00000366962	955
9606.ENSP00000358160	9606.ENSP00000366962	955
9606.ENSP00000366618	9606.ENSP00000366962	781
9606.ENSP00000366618	9606.ENSP00000366962	781
9606.ENSP00000366956	9606.ENSP00000366962	931
9606.ENSP00000366956	9606.ENSP00000366962	931
9606.ENSP00000209728	9606.ENSP00000366974	515
9606.ENSP00000209728	9606.ENSP00000366974	515
9606.ENSP00000209875	9606.ENSP00000366974	604
9606.ENSP00000209875	9606.ENSP00000366974	604
9606.ENSP00000216297	9606.ENSP00000366974	934
9606.ENSP00000216297	9606.ENSP00000366974	934
9606.ENSP00000244537	9606.ENSP00000366974	982
9606.ENSP00000244537	9606.ENSP00000366974	982
9606.ENSP00000244573	9606.ENSP00000366974	476
9606.ENSP00000244573	9606.ENSP00000366974	476
9606.ENSP00000255120	9606.ENSP00000366974	645
9606.ENSP00000255120	9606.ENSP00000366974	645
9606.ENSP00000264010	9606.ENSP00000366974	446
9606.ENSP00000264010	9606.ENSP00000366974	446
9606.ENSP00000265056	9606.ENSP00000366974	891
9606.ENSP00000265056	9606.ENSP00000366974	891
9606.ENSP00000273853	9606.ENSP00000366974	462
9606.ENSP00000273853	9606.ENSP00000366974	462
9606.ENSP00000278412	9606.ENSP00000366974	911
9606.ENSP00000278412	9606.ENSP00000366974	911
9606.ENSP00000278612	9606.ENSP00000366974	463
9606.ENSP00000278612	9606.ENSP00000366974	463
9606.ENSP00000287394	9606.ENSP00000366974	882
9606.ENSP00000287394	9606.ENSP00000366974	882
9606.ENSP00000289316	9606.ENSP00000366974	600
9606.ENSP00000289316	9606.ENSP00000366974	600
9606.ENSP00000290130	9606.ENSP00000366974	424
9606.ENSP00000290130	9606.ENSP00000366974	424
9606.ENSP00000301280	9606.ENSP00000366974	460
9606.ENSP00000301280	9606.ENSP00000366974	460
9606.ENSP00000307288	9606.ENSP00000366974	440
9606.ENSP00000307288	9606.ENSP00000366974	440
9606.ENSP00000320147	9606.ENSP00000366974	601
9606.ENSP00000320147	9606.ENSP00000366974	601
9606.ENSP00000321744	9606.ENSP00000366974	945
9606.ENSP00000321744	9606.ENSP00000366974	945
9606.ENSP00000332790	9606.ENSP00000366974	720
9606.ENSP00000332790	9606.ENSP00000366974	720
9606.ENSP00000339566	9606.ENSP00000366974	574
9606.ENSP00000339566	9606.ENSP00000366974	574
9606.ENSP00000340271	9606.ENSP00000366974	603
9606.ENSP00000340271	9606.ENSP00000366974	603
9606.ENSP00000342434	9606.ENSP00000366974	435
9606.ENSP00000342434	9606.ENSP00000366974	435
9606.ENSP00000346997	9606.ENSP00000366974	549
9606.ENSP00000346997	9606.ENSP00000366974	549
9606.ENSP00000347168	9606.ENSP00000366974	985
9606.ENSP00000347168	9606.ENSP00000366974	985
9606.ENSP00000348924	9606.ENSP00000366974	948
9606.ENSP00000348924	9606.ENSP00000366974	948
9606.ENSP00000352252	9606.ENSP00000366974	995
9606.ENSP00000352252	9606.ENSP00000366974	995
9606.ENSP00000352516	9606.ENSP00000366974	676
9606.ENSP00000352516	9606.ENSP00000366974	676
9606.ENSP00000355759	9606.ENSP00000366974	485
9606.ENSP00000355759	9606.ENSP00000366974	485
9606.ENSP00000358160	9606.ENSP00000366974	995
9606.ENSP00000358160	9606.ENSP00000366974	995
9606.ENSP00000362018	9606.ENSP00000366974	424
9606.ENSP00000362018	9606.ENSP00000366974	424
9606.ENSP00000366618	9606.ENSP00000366974	716
9606.ENSP00000366618	9606.ENSP00000366974	716
9606.ENSP00000366956	9606.ENSP00000366974	981
9606.ENSP00000366956	9606.ENSP00000366974	981
9606.ENSP00000366962	9606.ENSP00000366974	951
9606.ENSP00000366962	9606.ENSP00000366974	951
9606.ENSP00000209728	9606.ENSP00000366999	415
9606.ENSP00000209728	9606.ENSP00000366999	415
9606.ENSP00000209875	9606.ENSP00000366999	888
9606.ENSP00000209875	9606.ENSP00000366999	888
9606.ENSP00000216297	9606.ENSP00000366999	917
9606.ENSP00000216297	9606.ENSP00000366999	917
9606.ENSP00000244537	9606.ENSP00000366999	996
9606.ENSP00000244537	9606.ENSP00000366999	996
9606.ENSP00000244573	9606.ENSP00000366999	586
9606.ENSP00000244573	9606.ENSP00000366999	586
9606.ENSP00000255120	9606.ENSP00000366999	875
9606.ENSP00000255120	9606.ENSP00000366999	875
9606.ENSP00000265056	9606.ENSP00000366999	609
9606.ENSP00000265056	9606.ENSP00000366999	609
9606.ENSP00000275053	9606.ENSP00000366999	405
9606.ENSP00000275053	9606.ENSP00000366999	405
9606.ENSP00000278412	9606.ENSP00000366999	891
9606.ENSP00000278412	9606.ENSP00000366999	891
9606.ENSP00000289316	9606.ENSP00000366999	574
9606.ENSP00000289316	9606.ENSP00000366999	574
9606.ENSP00000301280	9606.ENSP00000366999	667
9606.ENSP00000301280	9606.ENSP00000366999	667
9606.ENSP00000307288	9606.ENSP00000366999	426
9606.ENSP00000307288	9606.ENSP00000366999	426
9606.ENSP00000320147	9606.ENSP00000366999	620
9606.ENSP00000320147	9606.ENSP00000366999	620
9606.ENSP00000321744	9606.ENSP00000366999	946
9606.ENSP00000321744	9606.ENSP00000366999	946
9606.ENSP00000332790	9606.ENSP00000366999	543
9606.ENSP00000332790	9606.ENSP00000366999	543
9606.ENSP00000339566	9606.ENSP00000366999	588
9606.ENSP00000339566	9606.ENSP00000366999	588
9606.ENSP00000346997	9606.ENSP00000366999	504
9606.ENSP00000346997	9606.ENSP00000366999	504
9606.ENSP00000347168	9606.ENSP00000366999	995
9606.ENSP00000347168	9606.ENSP00000366999	995
9606.ENSP00000348924	9606.ENSP00000366999	946
9606.ENSP00000348924	9606.ENSP00000366999	946
9606.ENSP00000352252	9606.ENSP00000366999	980
9606.ENSP00000352252	9606.ENSP00000366999	980
9606.ENSP00000352516	9606.ENSP00000366999	469
9606.ENSP00000352516	9606.ENSP00000366999	469
9606.ENSP00000355759	9606.ENSP00000366999	458
9606.ENSP00000355759	9606.ENSP00000366999	458
9606.ENSP00000358160	9606.ENSP00000366999	980
9606.ENSP00000358160	9606.ENSP00000366999	980
9606.ENSP00000362018	9606.ENSP00000366999	420
9606.ENSP00000362018	9606.ENSP00000366999	420
9606.ENSP00000362041	9606.ENSP00000366999	417
9606.ENSP00000362041	9606.ENSP00000366999	417
9606.ENSP00000366618	9606.ENSP00000366999	623
9606.ENSP00000366618	9606.ENSP00000366999	623
9606.ENSP00000366956	9606.ENSP00000366999	995
9606.ENSP00000366956	9606.ENSP00000366999	995
9606.ENSP00000366962	9606.ENSP00000366999	947
9606.ENSP00000366962	9606.ENSP00000366999	947
9606.ENSP00000366974	9606.ENSP00000366999	995
9606.ENSP00000366974	9606.ENSP00000366999	995
9606.ENSP00000342434	9606.ENSP00000367028	462
9606.ENSP00000342434	9606.ENSP00000367028	462
9606.ENSP00000209728	9606.ENSP00000367034	515
9606.ENSP00000209728	9606.ENSP00000367034	515
9606.ENSP00000209875	9606.ENSP00000367034	793
9606.ENSP00000209875	9606.ENSP00000367034	793
9606.ENSP00000216297	9606.ENSP00000367034	962
9606.ENSP00000216297	9606.ENSP00000367034	962
9606.ENSP00000244537	9606.ENSP00000367034	980
9606.ENSP00000244537	9606.ENSP00000367034	980
9606.ENSP00000244573	9606.ENSP00000367034	524
9606.ENSP00000244573	9606.ENSP00000367034	524
9606.ENSP00000255120	9606.ENSP00000367034	887
9606.ENSP00000255120	9606.ENSP00000367034	887
9606.ENSP00000264010	9606.ENSP00000367034	446
9606.ENSP00000264010	9606.ENSP00000367034	446
9606.ENSP00000265056	9606.ENSP00000367034	969
9606.ENSP00000265056	9606.ENSP00000367034	969
9606.ENSP00000273853	9606.ENSP00000367034	462
9606.ENSP00000273853	9606.ENSP00000367034	462
9606.ENSP00000275053	9606.ENSP00000367034	576
9606.ENSP00000275053	9606.ENSP00000367034	576
9606.ENSP00000278412	9606.ENSP00000367034	951
9606.ENSP00000278412	9606.ENSP00000367034	951
9606.ENSP00000278612	9606.ENSP00000367034	672
9606.ENSP00000278612	9606.ENSP00000367034	672
9606.ENSP00000287394	9606.ENSP00000367034	910
9606.ENSP00000287394	9606.ENSP00000367034	910
9606.ENSP00000289316	9606.ENSP00000367034	604
9606.ENSP00000289316	9606.ENSP00000367034	604
9606.ENSP00000290130	9606.ENSP00000367034	424
