"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0055001","muscle cell development",179,-0.381590661420087,-1.50108271605799,0.00221473305210415,0.0363989229865205,0.0311141094767102,6487,"tags=39%, list=28%, signal=28%","858/80313/6443/5239/57190/30008/57538/7273/5159/7138/11155/6382/87/11149/2274/7168/57462/5999/4669/1756/8837/1140/5587/5465/56203/144165/1525/3688/6474/8506/84665/137814/376132/51676/7373/84700/1291/7345/9734/80206/29767/4773/6495/1827/8470/4015/127294/7422/70/10398/785/8736/115701/27063/7111/133/124857/9172/1311/3880/6261/58529/287/51778/442721/25802/84466/79933/92737"
"GO:0006911","phagocytosis, engulfment",38,-0.569837141301656,-1.76392979174474,0.00224310942752558,0.0367634481588653,0.031425708699675,3582,"tags=39%, list=15%, signal=34%","3071/246/718/9938/2934/19/389668/9844/26228/4481/2150/3689/84466/575/2209"
"GO:1902275","regulation of chromatin organization",33,0.564433942213422,1.81611877865071,0.00228018747257312,0.0372681880847833,0.0318571646885814,7716,"tags=58%, list=33%, signal=39%","4288/1017/6749/29947/80063/11177/90378/10155/134353/7175/3192/554203/9739/54737/1859/9869/23028/55729/55209"
"GO:0010310","regulation of hydrogen peroxide metabolic process",17,-0.694283106483858,-1.78622761195011,0.00232335703736348,0.0378012396442893,0.0323128217030855,3529,"tags=53%, list=15%, signal=45%","405753/4504/255027/5880/2534/65018/124056/6648/6622"
"GO:0042269","regulation of natural killer cell mediated cytotoxicity",36,-0.568452590478164,-1.75074964623493,0.00232554398620691,0.0378012396442893,0.0323128217030855,1567,"tags=44%, list=7%, signal=42%","3592/5817/3134/3916/3135/22914/3133/84868/4068/56253/23705/3952/3823/8302/3824/3821"
"GO:0019233","sensory perception of pain",69,-0.474932536983674,-1.61036490202405,0.00233920161304378,0.037919352924013,0.0324137859408828,4135,"tags=48%, list=18%, signal=40%","4856/2149/4311/2047/5025/3356/5595/134/4988/7124/59335/50801/4987/6348/57555/54463/1020/4914/2534/6387/10893/85446/6323/2911/4923/3736/3737/3751/2903/7852/59344/80763/3218"
"GO:0031341","regulation of cell killing",76,-0.469893912614135,-1.6336027861758,0.00239217457259914,0.0386724025592116,0.0330574991848061,3891,"tags=33%, list=17%, signal=28%","3596/3135/22914/3071/3594/6372/80328/3133/5788/9390/3383/3140/84868/4068/56253/23705/26228/80329/3952/3823/3107/2150/8302/3824/3821"
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity",21,-0.663809186669677,-1.79132785045191,0.00240010421327034,0.0386951584166655,0.0330769510856307,1374,"tags=62%, list=6%, signal=58%","3592/5817/3134/3916/22914/3133/4068/56253/23705/3823/8302/3824/3821"
"GO:0006312","mitotic recombination",25,0.608059752275262,1.82705775277295,0.00243953357616822,0.0392242620796912,0.0335292334045885,6796,"tags=64%, list=29%, signal=46%","11144/675/5888/25788/4436/348654/4361/5889/7515/126549/7517/79677/5893/4292/5892/23137"
"GO:0031589","cell-substrate adhesion",329,-0.339419550739753,-1.41415903688877,0.00246433951199108,0.0395160170936299,0.0337786280761679,5181,"tags=28%, list=22%, signal=22%","3987/1613/9723/3912/9404/3678/402/4241/967/91663/7057/1435/10551/3690/55742/59277/1490/10232/255743/1277/9358/3688/285613/1845/7448/284/151887/246/4653/5881/9806/3687/1020/947/81792/3728/3675/4739/5590/5880/6237/54749/1295/6385/5054/683/79625/10085/780/6422/3693/56477/8174/10580/51754/8324/7007/10516/80725/7422/5318/342184/50509/10630/79987/2335/1029/349633/1601/25890/146183/5340/340533/7070/64098/2621/55679/7412/3679/29984/1236/3683/158326/3694/5800/10562/22801/3897/4321/2651/10894/3689/26585"
"GO:0051216","cartilage development",185,-0.38100043756421,-1.50301792568545,0.00247762479505401,0.0396219620190173,0.0338691907010078,6776,"tags=41%, list=29%, signal=29%","51320/2260/55959/1836/3491/4209/649/2355/2734/6591/26254/4882/57045/2131/583/4322/4256/2121/2690/5310/8372/23314/2132/4856/7046/23516/654/5744/8195/4017/389125/656/3091/1490/1277/3213/6662/6474/5595/3207/1833/1291/81792/651/7045/7048/4773/50515/57326/2247/130497/392255/51222/150356/2822/7076/7477/54206/6423/5307/6781/1302/8200/3952/7704/1311/3200/9241/7481/102724560/85477/81029/7474/26585/7483/1116"
"GO:0009410","response to xenobiotic stimulus",371,-0.332549203336403,-1.396790158864,0.00250115573927749,0.0398907446267025,0.0340989483640038,5809,"tags=31%, list=25%, signal=24%","2950/2941/6915/210/55315/2354/9153/4864/595/10014/5743/79641/5243/9446/22941/217/706/134147/79001/2729/4313/2180/4067/123/8714/7057/3690/57103/1026/2052/3356/6609/144165/574453/1848/21/1277/18/5138/5021/6716/7124/5009/6833/1562/3071/1001/1555/8856/2890/2326/7021/10628/1291/7345/4914/5446/3485/3675/5797/6505/7048/2946/20/4773/316/6422/445/5122/6799/3988/1393/999/10715/7976/442900/2822/5621/4015/19/4982/10858/590/6095/54206/1558/2018/10/6648/4825/6423/1573/56603/10249/406962/6580/2621/27063/442038/23491/1813/2903/2902/1549/7852/6622/6579/4316/10451/27233/3777/10309/64078/11309/3786"
"GO:0021984","adenohypophysis development",10,-0.78018291509177,-1.73895334857173,0.00251271953238831,0.0399520092139515,0.03415131785514,2328,"tags=60%, list=10%, signal=54%","2247/2691/6657/5449/1813/5308"
"GO:1901605","alpha-amino acid metabolic process",181,-0.371083805403714,-1.46078068598886,0.00251846476420325,0.0399520092139515,0.03415131785514,2890,"tags=17%, list=12%, signal=15%","420/143941/5092/259307/27232/27165/89874/3081/113451/445/5352/7915/57571/493/4143/85300/7299/10249/4693/51268/83884/54363/2678/284716/635/102724560/144193/2571/8942/64577"
"GO:0032886","regulation of microtubule-based process",246,0.308536690329247,1.37943095508767,0.00257728603793099,0.0407761015014522,0.0348557589635131,6568,"tags=37%, list=28%, signal=27%","55130/2042/25876/122060/221150/9212/284403/81930/5347/10460/899/10615/672/220134/93323/6790/22974/3925/11170/6491/23354/79866/10733/84722/26586/163786/29899/54930/55835/859/1104/79441/132141/81624/89780/154313/63978/6869/348654/27124/79929/54801/92421/4744/2242/79187/255758/85459/9793/123872/582/348235/23636/441531/79598/984/56890/7517/55226/5563/7175/55755/3192/221908/7840/8701/80321/7514/23122/22994/1003/2288/3304/26973/1027/115106/4869/4137/23411/10432/55559/1729/100653515/79959/153241/152185/79645/1859/126731/3303"
"GO:0050679","positive regulation of epithelial cell proliferation",180,-0.386612544382788,-1.51821038559738,0.00259043650101485,0.0408751589375562,0.0349404341038341,5316,"tags=33%, list=23%, signal=26%","5293/114821/284361/654/7060/5365/3912/7051/406919/2137/3690/8837/2152/5587/3091/57142/728/574453/283/10344/6662/6690/2301/9982/7124/137814/5076/1001/406921/8828/407019/5798/6387/283131/6422/2247/130497/64127/8324/7422/2246/2896/8660/7472/3162/1950/9076/6356/8626/9241/664616/57608/7474/4321/374/6469/255324/7039/7857"
"GO:0010833","telomere maintenance via telomere lengthening",72,0.428559564527134,1.62082090008543,0.00261368615614429,0.0411326259002761,0.0351605190571079,7264,"tags=51%, list=31%, signal=36%","79008/80119/5888/64858/142/3184/4361/167227/3181/2643/65057/55226/3192/3178/51750/1736/25913/5981/6117/80169/92345/5394/26272/10576/22948/64282/54433/10728/548593/3326/3320/7013/3183/55135/5073/6950/84464"
"GO:0040029","epigenetic regulation of gene expression",264,0.304788826151699,1.37996116143121,0.00262817675824849,0.0412512505467944,0.0352619204155979,5135,"tags=27%, list=22%, signal=22%","9077/55124/56165/8358/8332/8355/132243/8335/4001/85235/8352/317772/29128/3070/8357/8336/4692/8969/8968/8356/2146/672/8354/8350/8329/29028/3014/3012/3015/3930/54069/1017/79723/26147/1786/3013/8338/8330/3005/80312/3146/29947/80063/84823/64863/11146/11177/10664/11091/653657/23347/112869/54107/723790/6839/55183/1111/84444/23468/8726/92815/22823/23512/165918/90378/3622/10155/115426/64783/7175/3192/11335"
"GO:1903861","positive regulation of dendrite extension",21,-0.65648391674226,-1.77156018182579,0.00267882232714238,0.0418726347373625,0.0357930849157012,1530,"tags=33%, list=7%, signal=31%","51760/84258/9699/7852/114804/22999/23025"
"GO:0071456","cellular response to hypoxia",133,-0.413323944032672,-1.56254176245252,0.0026818812068427,0.0418726347373625,0.0357930849157012,6295,"tags=40%, list=27%, signal=29%","10397/6714/26355/6548/5034/4824/132864/112399/9520/5743/8996/7009/5230/4921/57103/8837/23576/3091/57142/6517/84709/406932/28996/3776/4985/2660/4504/5740/664/5163/6326/65018/2043/378938/79625/6422/3624/7422/665/6095/10370/2034/4693/6547/6781/51378/1813/3751/64506/205/28984/102724560/3777"
"GO:0089718","amino acid import across plasma membrane",43,-0.555138370715425,-1.75326350966746,0.00270197306607399,0.0419192520951517,0.0358329338303052,5122,"tags=44%, list=22%, signal=35%","92745/6536/5999/10550/3688/7124/3766/6567/6505/55244/2055/57393/6583/6542/124935/2911/4923/54716/6540"
"GO:0009948","anterior/posterior axis specification",44,0.503506872764216,1.73092009456712,0.00270551164471818,0.0419192520951517,0.0358329338303052,1644,"tags=27%, list=7%, signal=25%","2719/10736/3170/56165/134701/55897/3975/145873/441478/5046/6790/23493"
"GO:0035249","synaptic transmission, glutamatergic",93,-0.435580254231951,-1.57069274414686,0.00271057268656916,0.0419192520951517,0.0358329338303052,5751,"tags=43%, list=24%, signal=33%","2904/9746/6812/22871/5743/116443/4983/8564/3356/2901/5270/85358/5021/134/7124/6833/2890/57555/1020/4914/23096/149111/2898/127262/2918/2911/2893/785/2913/2915/1813/2903/2902/23732/23025/1006/2894/2892/23542/440279"
"GO:0032963","collagen metabolic process",99,-0.430956583228696,-1.57001932746719,0.00271312873833444,0.0419192520951517,0.0358329338303052,6171,"tags=47%, list=26%, signal=35%","162427/3570/4322/1289/57332/23505/4261/1471/9697/2149/79137/55323/9902/90993/4921/4313/4669/1278/4319/4239/25824/2147/4312/3091/1277/3688/1581/4318/54463/64115/1291/55214/3569/1520/10893/3624/2191/4324/1508/79148/28984/114757/4316/4321/140766/4314/8710"
"GO:0043255","regulation of carbohydrate biosynthetic process",96,-0.428499530083282,-1.5539496717029,0.00282250465555769,0.0434958964192825,0.0371806628311058,2528,"tags=20%, list=11%, signal=18%","27232/5164/10580/53632/79660/5167/8660/4923/5341/100302203/648791/1950/3952/5507/388581/6622/10891/150094/145264"
"GO:0042180","cellular ketone metabolic process",198,-0.372358533366835,-1.48240476443957,0.00283582528280089,0.0435879570022219,0.0372593570017307,5509,"tags=28%, list=23%, signal=22%","27122/5743/51141/7376/134429/654/1910/79001/25953/1109/215/972/10901/8630/8564/5465/3292/6662/9518/6716/406921/1555/57834/1581/2326/9563/5163/9390/6770/2170/3638/174/33/1646/5164/3624/493/57016/10858/8660/1601/85300/407031/2819/340895/768218/133/635/5166/6622/10891/27233/1588/8942/10170/64577"
"GO:0006287","base-excision repair, gap-filling",14,0.693077085729321,1.80650650600746,0.00291506928396068,0.0445750156230379,0.0381031031202456,2338,"tags=36%, list=10%, signal=32%","2237/5424/5426/3978/5111"
"GO:0098771","inorganic ion homeostasis",447,-0.320852205783825,-1.3671098308226,0.00290864783597139,0.0445750156230379,0.0381031031202456,6694,"tags=36%, list=29%, signal=26%","55858/10467/80762/3077/6352/771/8031/817/9914/6786/7220/858/57190/523/567/8301/83636/368/23241/6548/2131/4502/91252/57192/857/3074/2132/154881/6916/9709/2149/9114/23516/4907/7421/3710/25800/351/5311/23400/3708/8996/9446/114781/2280/1594/4891/7009/1356/654/1910/9550/4669/1756/220002/4067/3690/2147/444/3356/5587/9885/113235/540/3091/537/84317/1258/29887/9481/7018/51310/1815/793/341208/134/4881/3596/5169/56302/5009/114/4504/6346/9256/147138/478/2890/6348/286133/6559/3766/7466/664/5788/79085/4493/2907/2512/4756/6505/2946/6387/2495/9843/10699/2247/2898/26249/79901/3263/26059/493/4501/261729/5621/9001/5332/5167/57158/7052/2911/4923/6648/148738/6337/3736/2034/7070/491/5030/6543/6547/785/623/3162/25769/3778/6781/4879/794/51458/84239/1230/3759/2915/1813/1236/6356/2833/169026/2902/6261/6622/287/6557/130733/7474/80763/3270"
"GO:0097529","myeloid leukocyte migration",181,-0.367753114494266,-1.44766933787646,0.00292518685741628,0.0446147393960175,0.0381370593398231,5442,"tags=36%, list=23%, signal=28%","57118/351/5293/140885/4681/83692/975/1910/7060/4313/5025/928/4067/7057/972/1435/7042/10488/57142/728/10344/1525/5595/2920/57126/56833/2660/3071/6346/566/5196/6348/4282/23396/6372/5881/84675/5880/3569/64065/6387/2277/5054/683/1803/64127/255231/7422/131450/79148/3815/2358/146433/26228/1230/7499/1236/6356/5800/10451/1588/3689/6288/26585/54210/7857"
"GO:0060135","maternal process involved in female pregnancy",54,-0.50518137481817,-1.65661818986818,0.00295932777489355,0.0449045823233847,0.0383848195435109,2188,"tags=26%, list=9%, signal=24%","3675/51673/3976/1829/1508/56977/84868/639/10370/4693/6781/102724560/64478/6696"
"GO:0043086","negative regulation of catalytic activity",399,-0.323612143253405,-1.36661785201054,0.00295275366856546,0.0449045823233847,0.0383848195435109,5655,"tags=28%, list=24%, signal=21%","10221/7035/1471/89932/5743/4803/1476/351/8996/1594/7009/9961/1293/11153/4041/1910/5365/402/80279/4067/8434/7057/57493/26191/25824/1026/6609/7078/5270/646424/6588/9655/1845/7448/6690/64114/7077/2660/7124/347365/5076/22914/4504/494327/866/4318/8484/9806/9479/145376/1992/5570/5788/3315/2629/7345/377630/407019/27250/643394/5583/5054/2646/4035/1472/135228/2048/3053/493/93649/140686/5621/80725/5064/7076/831/7422/8660/54206/1029/51050/1474/7070/10653/6547/2913/5104/2621/8811/27151/124790/124857/58189/79444/406929/1813/22925/5055/55861/5800/6622/5274/2/100289187/6272/153218/145264/51129/1475/327657/8710"
"GO:0030216","keratinocyte differentiation",105,-0.44189321803859,-1.62030940101815,0.00298502362991819,0.045063982687798,0.0385210763330543,5465,"tags=35%, list=23%, signal=27%","7421/8202/1594/27152/7051/2137/5920/1026/8837/1775/25932/7357/1001/64919/10628/1832/2312/5583/427/135228/7062/3872/54206/643418/196374/56603/84518/338785/23086/29841/353139/51384/8626/7474/3861/1475/2069"
"GO:0051648","vesicle localization",216,-0.357122734490566,-1.43506833517031,0.00298124876587826,0.045063982687798,0.0385210763330543,9411,"tags=57%, list=40%, signal=34%","388552/63971/10959/9919/55773/59349/91978/4935/80128/55212/10342/65082/122553/10749/2647/1499/1759/79953/10497/26985/23291/6814/10540/5864/55717/27095/22920/8120/1176/10597/157769/9371/553115/84100/3064/51128/55763/8729/60412/5537/7016/6386/7879/26286/7251/23208/9230/81565/6813/54732/5663/10312/1453/284697/4641/10652/8615/23265/9525/3676/5861/8224/6399/5071/10972/64130/55770/282991/10948/10053/56681/8766/4644/8301/58485/29058/66008/583/30850/79443/6382/5871/126003/84446/118426/3985/6812/8517/84984/22871/1639/23400/4669/8195/6517/55686/27445/225689/1001/57555/1020/6853/1780/10079/434/5590/79090/6385/65018/8263/3798/26115/9001/55062/547/79083/6616/357/146439/8618/6622/23025/440279"
"GO:0002524","hypersensitivity",10,-0.773248710570401,-1.72349766768092,0.00303824880791044,0.045691502398766,0.0390574855282683,2967,"tags=60%, list=13%, signal=52%","3133/7784/718/2212/1236/2209"
"GO:0070050","neuron cellular homeostasis",60,-0.499743882748338,-1.65173091207282,0.00304199282782953,0.045691502398766,0.0390574855282683,6820,"tags=58%, list=29%, signal=41%","5071/528/51606/54664/523/1182/526/84286/3074/9114/351/1639/529/9550/25978/3300/9885/537/9296/793/127124/134/9256/10159/535/3569/26059/4130/5030/6543/785/25769/794/1134/50617"
"GO:0001909","leukocyte mediated cytotoxicity",105,-0.440601903191168,-1.61557447977125,0.00309068547226801,0.0463056487549649,0.0395824630658886,3598,"tags=27%, list=15%, signal=23%","22914/3071/3594/566/6372/80328/3133/5788/9390/3383/3140/2212/84868/4068/56253/23705/26228/80329/3952/3823/3107/2150/8302/57823/3824/3821/54210/2209"
"GO:0009988","cell-cell recognition",48,-0.515566560708461,-1.65963125003227,0.00313512384209098,0.046853122808881,0.0400504485514897,5358,"tags=44%, list=23%, signal=34%","2047/226/975/928/1739/56141/390243/203102/7784/4739/5016/84868/11055/1047/149095/127579/2352/56130/54760/1236/283471"
"GO:0170033","L-amino acid metabolic process",156,-0.378527387467659,-1.46298509888923,0.00317224799043313,0.0472888123799994,0.0404228797088253,2817,"tags=17%, list=12%, signal=15%","143941/5092/259307/27232/27165/3081/445/5352/7915/57571/493/4143/85300/7299/10249/4693/51268/54363/2678/284716/635/102724560/144193/2571/8942/64577"
"GO:0043588","skin development",236,-0.357924425656307,-1.44687297561331,0.00318348070236239,0.0473373208198398,0.040464345136478,5078,"tags=28%, list=22%, signal=22%","10468/27152/7051/4669/1278/2137/5920/7042/1026/8837/10673/1775/1277/25932/6662/375791/7357/389208/94234/7124/1001/7021/64919/10628/1291/1832/2629/81031/3728/2312/3675/5583/55504/57822/427/11187/135228/3624/7062/7976/2304/50509/3872/54206/643418/196374/56603/84518/338785/3488/23086/29841/4804/353139/9076/51384/1311/8626/3694/6261/59344/8399/7474/3861/6469/1475/2069"
"GO:1990868","response to chemokine",66,-0.472447468917289,-1.59346523798332,0.00329527805444512,0.0487553234339722,0.0416764658519926,4782,"tags=39%, list=20%, signal=31%","4067/3091/10344/2920/80149/2826/6346/5196/6348/6372/9034/6387/7066/4015/2840/1237/1238/10803/6364/1230/1236/6356/2833/7852/2859/11240"
"GO:1990869","cellular response to chemokine",66,-0.472447468917289,-1.59346523798332,0.00329527805444512,0.0487553234339722,0.0416764658519926,4782,"tags=39%, list=20%, signal=31%","4067/3091/10344/2920/80149/2826/6346/5196/6348/6372/9034/6387/7066/4015/2840/1237/1238/10803/6364/1230/1236/6356/2833/7852/2859/11240"
"GO:0072079","nephron tubule formation",16,-0.697746093079846,-1.78140713264575,0.0033055970590106,0.0487580844996873,0.0416788260344893,4253,"tags=56%, list=18%, signal=46%","6662/5076/6495/130497/2668/79192/9241/26585/153572"
"GO:0007160","cell-matrix adhesion",218,-0.359455306152915,-1.44512428537555,0.00331190090230474,0.0487580844996873,0.0416788260344893,3073,"tags=21%, list=13%, signal=19%","4653/3687/1020/947/81792/3728/3675/5590/6237/54749/6385/5054/683/780/6422/3693/56477/8174/10580/51754/7007/10516/7422/342184/50509/79987/2335/1029/349633/146183/340533/7070/64098/7412/3679/29984/1236/3683/158326/3694/22801/3897/4321/10894/3689/26585"
